,Arousal,Compound,Dominance,Flair,POS nlkt,POS spcy,POS stza,Stanza,Subjectivity,Valence,category,word
71481,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,INTJ,1.0,0.0,0.17,unfriendly,defo
71482,0.86,0.0,0.66,POSITIVE,NOUN,X,PROPN,1.0,0.0,0.17,unfriendly,b
71483,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.4,0.17,unfriendly,round
71484,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,goat
71485,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,whites
71486,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,everton
71487,0.86,0.0,0.66,POSITIVE,VERB,NOUN,NOUN,1.0,0.0,0.17,unfriendly,hunting
71488,0.86,-0.53,0.66,NEGATIVE,VERB,VERB,ADJ,1.0,0.0,0.17,unfriendly,threatening
71489,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,killme
71490,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,berry
71491,0.86,0.0,0.66,POSITIVE,ADV,ADV,ADV,1.0,0.5,0.17,unfriendly,generally
71492,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,groups
71493,0.86,0.0,0.66,NEGATIVE,ADJ,ADJ,ADJ,1.0,0.3,0.17,unfriendly,short
71494,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,ne
71495,0.86,0.0,0.66,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.17,unfriendly,changing
71496,0.86,0.0,0.66,NEGATIVE,NOUN,ADJ,VERB,1.0,0.0,0.17,unfriendly,frozen
71497,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,purchase
71498,0.86,0.0,0.66,POSITIVE,ADV,ADV,ADV,1.0,0.5,0.17,unfriendly,further
71499,0.86,0.0,0.66,NEGATIVE,NOUN,CCONJ,CCONJ,1.0,0.0,0.17,unfriendly,either
71500,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,fur
71501,0.86,-0.36,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,overload
71502,0.86,0.44,0.66,POSITIVE,VERB,VERB,ADJ,2.0,0.7,0.17,unfriendly,thrilled
71503,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,offices
71504,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,INTJ,1.0,0.0,0.17,unfriendly,dwn
71505,0.86,0.0,0.66,NEGATIVE,NOUN,VERB,NOUN,1.0,0.0,0.17,unfriendly,blinking
71506,0.86,0.0,0.66,POSITIVE,NOUN,ADJ,NOUN,1.0,0.4,0.17,unfriendly,firm
71507,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,designer
71508,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,payday
71509,0.86,-0.36,0.66,NEGATIVE,VERB,VERB,NOUN,1.0,0.0,0.17,unfriendly,stressing
71510,0.86,-0.48,0.66,NEGATIVE,NOUN,VERB,VERB,1.0,0.0,0.17,unfriendly,choked
71511,0.86,0.0,0.66,POSITIVE,VERB,PROPN,NOUN,1.0,0.0,0.17,unfriendly,kitten
71512,0.86,0.0,0.66,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.17,unfriendly,happend
71513,0.86,0.0,0.66,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.17,unfriendly,tucked
71514,0.86,0.0,0.66,POSITIVE,NOUN,ADP,ADV,1.0,0.0,0.17,unfriendly,beyond
71515,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,claim
71516,0.86,-0.32,0.66,NEGATIVE,VERB,ADJ,ADJ,0.0,0.7,0.17,unfriendly,confused
71517,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,hut
71518,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,ADJ,2.0,0.0,0.17,unfriendly,prime
71519,0.86,0.0,0.66,POSITIVE,ADV,ADV,ADV,1.0,0.0,0.17,unfriendly,away
71520,0.86,0.0,0.66,POSITIVE,NOUN,ADV,ADV,1.0,0.0,0.17,unfriendly,longer
71521,0.86,0.0,0.66,POSITIVE,NOUN,NUM,X,1.0,0.0,0.17,unfriendly,thirty
71522,0.86,-0.08,0.66,POSITIVE,ADJ,ADJ,ADJ,1.0,0.67,0.17,unfriendly,serious
71523,0.86,0.2,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,chances
71524,0.86,0.0,0.66,POSITIVE,NOUN,DET,PRON,1.0,0.0,0.17,unfriendly,yours
71525,0.86,0.0,0.66,POSITIVE,NOUN,ADP,PROPN,1.0,0.0,0.17,unfriendly,per
71526,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.1,0.17,unfriendly,bare
71527,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,basket
71528,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,voice
71529,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,nbc
71530,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,heart
71531,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.17,unfriendly,wander
71532,0.86,-0.49,0.66,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,suffered
71533,0.86,0.0,0.66,POSITIVE,VERB,AUX,AUX,1.0,0.0,0.17,unfriendly,is
71534,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,INTJ,1.0,0.0,0.17,unfriendly,ahhhhh
71535,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,cw
71536,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,nick
71537,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,girlfriends
71538,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,issue
71539,0.86,0.0,0.66,POSITIVE,ADJ,ADJ,ADJ,1.0,0.0,0.17,unfriendly,younger
71540,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,coverage
71541,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,den
71542,0.86,0.0,0.66,NEGATIVE,ADJ,ADJ,ADJ,1.0,0.0,0.17,unfriendly,irreconcilable
71543,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,prices
71544,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,meetings
71545,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,urs
71546,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,toothpaste
71547,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,oil
71548,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,afc
71549,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,pinch
71550,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,assassins
71551,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,pandora
71552,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.5,0.17,unfriendly,mild
71553,0.86,0.0,0.66,NEGATIVE,ADV,ADJ,ADJ,1.0,0.5,0.17,unfriendly,enough
71554,0.86,0.0,0.66,POSITIVE,ADV,ADV,ADV,1.0,0.0,0.17,unfriendly,back
71555,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,games
71556,0.86,0.0,0.66,POSITIVE,NOUN,PRON,PRON,1.0,0.0,0.17,unfriendly,anyone
71557,0.86,0.0,0.66,NEGATIVE,ADV,ADV,ADV,0.0,0.0,0.17,unfriendly,elsewhere
71558,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,debate
71559,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,pasta
71560,0.86,0.0,0.66,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,trying
71561,0.86,0.0,0.66,POSITIVE,NOUN,DET,PRON,1.0,0.0,0.17,unfriendly,these
71562,0.86,0.0,0.66,POSITIVE,VERB,VERB,NOUN,1.0,0.0,0.17,unfriendly,scoring
71563,0.86,0.0,0.66,NEGATIVE,VERB,VERB,NOUN,1.0,0.0,0.17,unfriendly,sweating
71564,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,return
71565,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,pause
71566,0.86,-0.32,0.66,NEGATIVE,NOUN,PROPN,INTJ,1.0,0.0,0.17,unfriendly,smh
71567,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,diamonds
71568,0.86,0.0,0.66,POSITIVE,ADJ,ADJ,ADJ,2.0,0.5,0.17,unfriendly,open
71569,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,INTJ,1.0,0.0,0.17,unfriendly,suprise
71570,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,bp
71571,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,nhl
71572,0.86,0.0,0.66,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,drenched
71573,0.86,0.0,0.66,POSITIVE,ADJ,PROPN,PROPN,1.0,0.0,0.17,unfriendly,retail
71574,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,VERB,1.0,0.0,0.17,unfriendly,belongs
71575,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,alyssa
71576,0.86,0.2,0.66,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,reaching
71577,0.86,0.46,0.66,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.17,unfriendly,warmth
71578,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,nothings
71579,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,attitudes
71580,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,invitation
71581,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,bid
71582,0.86,0.0,0.66,POSITIVE,ADV,ADV,ADV,1.0,1.0,0.17,unfriendly,massively
71583,0.86,0.0,0.66,POSITIVE,NOUN,PRON,PROPN,1.0,0.0,0.17,unfriendly,fl
71584,0.86,0.0,0.66,POSITIVE,ADV,PROPN,ADV,1.0,0.0,0.17,unfriendly,alway
71585,0.86,0.0,0.66,POSITIVE,NOUN,ADV,NOUN,1.0,0.0,0.17,unfriendly,nowords
71586,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,latenight
71587,0.86,0.3,0.66,POSITIVE,NOUN,INTJ,INTJ,1.0,0.0,0.17,unfriendly,yeah
71588,0.86,0.0,0.66,POSITIVE,VERB,VERB,ADJ,1.0,0.0,0.17,unfriendly,skinned
71589,0.86,-0.23,0.66,NEGATIVE,NOUN,PROPN,ADJ,0.0,0.0,0.17,unfriendly,dodgy
71590,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,bruce
71591,0.86,-0.32,0.66,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.17,unfriendly,loner
71592,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,capital
71593,0.86,0.49,0.66,POSITIVE,ADV,ADV,ADV,1.0,0.9,0.17,unfriendly,kindly
71594,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,stunt
71595,0.86,0.0,0.66,POSITIVE,VERB,VERB,ADJ,1.0,0.0,0.17,unfriendly,involved
71596,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,boss
71597,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,gas
71598,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,ground
71599,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,sports
71600,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,express
71601,0.86,0.0,0.66,POSITIVE,NOUN,DET,PRON,1.0,0.0,0.17,unfriendly,your
71602,0.86,0.0,0.66,POSITIVE,NOUN,INTJ,INTJ,1.0,0.0,0.17,unfriendly,aye
71603,0.86,0.2,0.66,POSITIVE,NOUN,ADJ,PROPN,1.0,0.0,0.17,unfriendly,swift
71604,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.5,0.17,unfriendly,random
71605,0.86,0.0,0.66,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,dropped
71606,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.17,unfriendly,iron
71607,0.86,0.0,0.66,POSITIVE,NOUN,ADP,ADV,1.0,0.0,0.17,unfriendly,towards
71608,0.86,-0.51,0.66,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.86,0.17,unfriendly,sick
71609,0.86,0.0,0.66,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,working
71610,0.86,0.0,0.66,POSITIVE,NOUN,X,NOUN,1.0,0.0,0.17,unfriendly,skin
71611,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,AUX,1.0,0.0,0.17,unfriendly,weren
71612,0.86,-0.46,0.66,NEGATIVE,NOUN,ADJ,ADJ,1.0,1.0,0.17,unfriendly,awful
71613,0.86,0.0,0.66,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,find
71614,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.17,unfriendly,slept
71615,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,body
71616,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,PROPN,1.0,0.0,0.17,unfriendly,leeds
71617,0.86,-0.36,0.66,NEGATIVE,NOUN,ADJ,ADJ,0.0,0.4,0.17,unfriendly,messy
71618,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,NOUN,0.0,0.0,0.17,unfriendly,ghetto
71619,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,cases
71620,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,minaj
71621,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,INTJ,1.0,0.0,0.17,unfriendly,needa
71622,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.58,0.17,unfriendly,gay
71623,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,pillow
71624,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,windows
71625,0.86,-0.46,0.66,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,attacked
71626,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.5,0.17,unfriendly,bass
71627,0.86,0.38,0.66,POSITIVE,NOUN,NOUN,VERB,1.0,0.0,0.17,unfriendly,promises
71628,0.86,0.48,0.66,POSITIVE,ADJ,ADJ,ADJ,2.0,1.0,0.17,unfriendly,impressed
71629,0.86,0.0,0.66,POSITIVE,NOUN,ADJ,ADJ,1.0,0.36,0.17,unfriendly,simple
71630,0.86,0.0,0.66,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.17,unfriendly,walk
71631,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,television
71632,0.86,0.0,0.66,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,treating
71633,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,rings
71634,0.86,0.0,0.66,POSITIVE,NOUN,ADV,ADJ,1.0,0.0,0.17,unfriendly,online
71635,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,control
71636,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,work
71637,0.86,0.0,0.66,POSITIVE,NOUN,PRON,PRON,1.0,0.0,0.17,unfriendly,anybody
71638,0.86,0.0,0.66,NEGATIVE,ADV,NOUN,NOUN,1.0,0.0,0.17,unfriendly,nose
71639,0.86,-0.3,0.66,NEGATIVE,NOUN,INTJ,INTJ,0.0,0.0,0.17,unfriendly,no
71640,0.86,0.0,0.66,POSITIVE,NOUN,NUM,X,1.0,0.0,0.17,unfriendly,ten
71641,0.86,0.0,0.66,NEGATIVE,NOUN,CCONJ,CCONJ,1.0,0.0,0.17,unfriendly,nor
71642,0.86,0.0,0.66,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.17,unfriendly,seem
71643,0.86,0.0,0.66,POSITIVE,VERB,VERB,VERB,1.0,0.1,0.17,unfriendly,following
71644,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,cheddar
71645,0.86,-0.46,0.66,NEGATIVE,ADJ,VERB,ADJ,0.0,1.0,0.17,unfriendly,appalled
71646,0.86,0.0,0.66,NEGATIVE,NOUN,ADJ,ADJ,1.0,0.5,0.17,unfriendly,fragile
71647,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,mothers
71648,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,stalk
71649,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,mount
71650,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,mindset
71651,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,warren
71652,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,rite
71653,0.86,0.0,0.66,NEGATIVE,NOUN,ADV,ADJ,0.0,0.0,0.17,unfriendly,downhill
71654,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,emerson
71655,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,murphy
71656,0.86,-0.34,0.66,NEGATIVE,NOUN,VERB,VERB,1.0,0.0,0.17,unfriendly,deny
71657,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,kik
71658,0.86,0.51,0.66,POSITIVE,NOUN,VERB,VERB,2.0,0.0,0.17,unfriendly,encourage
71659,0.86,0.44,0.66,POSITIVE,NOUN,NOUN,VERB,2.0,0.0,0.17,unfriendly,impress
71660,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,ins
71661,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,bones
71662,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,types
71663,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.0,0.17,unfriendly,chemical
71664,0.86,0.51,0.66,POSITIVE,ADV,ADV,ADV,1.0,0.83,0.17,unfriendly,luckily
71665,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,bum
71666,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,thread
71667,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,pills
71668,0.86,0.0,0.66,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.17,unfriendly,move
71669,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,VERB,1.0,0.0,0.17,unfriendly,repeat
71670,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,cat
71671,0.86,-0.53,0.66,NEGATIVE,VERB,VERB,NOUN,0.0,0.0,0.17,unfriendly,lying
71672,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,2.0,0.0,0.17,unfriendly,touch
71673,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,noises
71674,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,VERB,1.0,0.0,0.17,unfriendly,swore
71675,0.86,0.0,0.66,NEGATIVE,ADV,ADV,ADV,1.0,1.0,0.17,unfriendly,insanely
71676,0.86,-0.27,0.66,NEGATIVE,NOUN,VERB,VERB,1.0,0.0,0.17,unfriendly,battling
71677,0.86,0.0,0.66,POSITIVE,NOUN,ADP,PROPN,1.0,0.0,0.17,unfriendly,iv
71678,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,stroke
71679,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,gators
71680,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,peanuts
71681,0.86,0.0,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,bullet
71682,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,vice
71683,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,mumbai
71684,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,ginger
71685,0.86,0.44,0.66,POSITIVE,NOUN,ADV,ADJ,2.0,0.0,0.17,unfriendly,nicer
71686,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,maria
71687,0.86,-0.42,0.66,NEGATIVE,NOUN,PROPN,ADJ,0.0,1.0,0.17,unfriendly,ill
71688,0.86,0.0,0.66,NEGATIVE,ADV,ADV,ADV,1.0,0.0,0.17,unfriendly,otherwise
71689,0.86,0.0,0.66,NEGATIVE,NOUN,ADJ,NOUN,1.0,0.0,0.17,unfriendly,blank
71690,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,dollar
71691,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,ADV,1.0,0.0,0.17,unfriendly,wayyy
71692,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,district
71693,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,kool
71694,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,ADJ,1.0,0.1,0.17,unfriendly,icy
71695,0.86,0.0,0.66,NEGATIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,took
71696,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,2.0,0.0,0.17,unfriendly,tv
71697,0.86,-0.23,0.66,NEGATIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,tears
71698,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,skype
71699,0.86,0.0,0.66,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,getting
71700,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,individuals
71701,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,royal
71702,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,gf
71703,0.86,0.0,0.66,NEGATIVE,ADV,ADV,ADV,1.0,0.0,0.17,unfriendly,so
71704,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,smoothie
71705,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,fridays
71706,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,brighton
71707,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,belt
71708,0.86,0.32,0.66,POSITIVE,NOUN,PROPN,VERB,2.0,0.0,0.17,unfriendly,entertain
71709,0.86,0.0,0.66,POSITIVE,NOUN,X,PROPN,1.0,0.0,0.17,unfriendly,x
71710,0.86,0.0,0.66,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.17,unfriendly,collect
71711,0.86,0.34,0.66,POSITIVE,NOUN,NOUN,NOUN,1.0,0.0,0.17,unfriendly,security
71712,0.86,0.0,0.66,POSITIVE,NOUN,NOUN,VERB,1.0,0.0,0.17,unfriendly,affects
71713,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,tix
71714,0.86,0.0,0.66,POSITIVE,NOUN,VERB,VERB,1.0,0.0,0.17,unfriendly,maintain
71715,0.86,0.0,0.66,NEGATIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,des
71716,0.86,0.0,0.66,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,marking
71717,0.86,0.46,0.66,POSITIVE,NOUN,ADJ,ADJ,2.0,0.0,0.17,unfriendly,neat
71718,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,PROPN,1.0,0.0,0.17,unfriendly,carl
71719,0.86,0.0,0.66,POSITIVE,VERB,VERB,VERB,1.0,0.0,0.17,unfriendly,defending
71720,0.86,0.0,0.66,POSITIVE,NOUN,PROPN,NOUN,1.0,0.0,0.17,unfriendly,pm
